id,pp,p1,p2,p3,baseBound,k2,k3
632,150683704591088525697584147231973127208493105803007464759785017416072655543070452559743028967555269476543850569923406543227990775954566596455605155254042995032581774176779766223228919878326663321773964465144884075207507058764546681785118257054690251870575308873089344975901097584200639983949836610801590409963,130551232268415621409822427237034160660843191650811177486186689245622786164671286902633549304554783427,31462846976688164759767204964125232719263209187845493774170992108195091465685780143534685382397702805667,36684896267424789616160102053606599145696936853877940873618459678020002912272631619640027354579894142707,52,241,281
633,172543974835190972189487000371177147723924628270297377813240206132232287605548971121529618374775921393320307703269830732856436331636260533996866637787545158861927463939373065139837355774021733743693441070539782633806339164547784809508496991899850771009882005609562330212029197294774051569342365737242274289687,136581584067993799803931971177769967185915999389115158451799251895411536895563107382536575350545963703,32916161760386505752747605053842562091805755852776753186883619706794180391830708879191314659481577252183,38379425123106257744904883900953360779242395828341359524955589782610641867653233174492777673503415800263,52,241,281
634,132829196165787917979115939358497543842719177198098694427522803520557749972524048373916167788019568034659405476990053891047844870504104834756841811710442919688268871086575370065675925585745444645352573123215788710732916716352157905173022889031775691615528714563726069988703987992735414124706163747280393948847,125176669970760276085688716852304405388903164299261397242398349922265059526071066784882253207898437183,30167577462953226536650980761405361698725662596121996735418002331265879345783127095156623023103523360863,35174644261783637580078529435497537914281789168092452625113936328156481726825969766551913151419460848143,52,241,281
635,130994325463316986191214446542462937476533885374607689145145680666327628396349955767775160350614180103727261314502398685239322866732153882780824195450106932638098566190110165177300015010262250674731392895173169522987124113365335325150262515261189209393869269484117579797106913973675121930107429807229036268323,124597608544040513827017327876743473397788813320780130556588115245839485111452983966002495412687520107,30028023659113763832311176018295177088867104010308011464137735774247315911860169135806601394457692345547,35011928000875384385391869133364916024778656543139216686401260384080895316318288494446701210965193149787,52,241,281
636,174915144951831116438471882953684074261922022342003007360704905965064514349275058424430931829412846382702902517066784097921243060070024638128528105762956382781002330880452249400686733912897063789154664101809606381776664676119846437040341037655211730745830233780511406774113544048949570706540665660817575058143,137204393149638858804613448203152919523832829446188625912777351787362081497209732673070939799191151567,33066258749062964971911841016959853605243711896531458844979341780754261640827545574210096491605067527407,38554434475048519324096378945085970386197025074379003881490435852248744900715934881132934083572713590047,52,241,281
637,123627895252574837709997308187100644149271699202757144523570476610502843842973383789006101521704179863438613459985527428273194429224451075978299845113668915691222871859196578587049816903273965999096377630983833716365122008976155000807642046666526549981793359373534734381411054165151763508484976954673258513367,122216836377343052774680956399696755208889398265455162109046872276863148943985376926102008027590461943,29454257566939675718698110492326918005342344981974694068280296218724018895500475839190583934649301328023,34342931022033397829685348748314788213697920912592900552642171109798544853259890916234664255752919805703,52,241,281
638,124823225257757160154101771811872569678981776658071305175972073015596926890937321502165769171567509434119572249086333647313452487530348869407881562923372556558564697256479734006178340405111074255657704231616807715145552357223178050517367604014297232862127794305637896121345719089595854810327021839176952360263,122609469256454354265671147902032641995824921323942179646565964766993305147272500811662882123830048327,29548882090805499378026746644389866720993806039070065294822397508845386540492672695610754591843041646567,34453260861063673548653592560471172400826802892027752480685036099525118746383572728077269876796243579607,52,241,281
639,106029901059802889593359894424720718301114998897754674971883697898200546511187542353916904446588562168585647957339882374720574775740116318583813912253222650804146118718943017357836174978787969207391322366268840084222946199437406121756084921372141673558451346976972183160628181736255273312616023578175924688287,116118566176742690806860841098616051088177755094505365641290783322720153737166379862326056190079167503,27984574448594988484453462704766468312250838977775793119551078780775557050657097546820579541809079367983,32629317095664696116727896348711110355777949181556007745202710113684363200143752741313621789412246068063,52,241,281
640,140039860282683615404877589648908956470821293980190965318389457475822731017090243573270371934906087537041385261754927281325565086184106815177925820311814972341444324715707536988717031633893008167711719680752236678862922092690036011797351333240191009692738065717533280389977173427260232477361814478904852446007,127401957859939495474997248267997884474200609846240741102886195426559643010796336400602122075248151063,30703871844245418409474336832587490158282346972944018605795573097800873965601917072545111420134804405943,35799950158642998228474226763307405537250371366793648249911020914863259686033770528569196303144730448423,52,241,281
641,101757100176716197740312567524511227596588611569399627420209459968613090167335576652641896862537335677583539274145959192508488051198214998053273074001344293273726177588708584348498442914266264610914735425301704621750657572045909189940333286860372022458358338649470124829062505401729099674521100879011964688827,114537347120895730524919435025141973703584191761368869148578495887230901260123458177295002022375993523,27603500656135871056505583841059215662563790214489897464807417508822647203689753420728095487392614438803,32184994540971700277502361242064894610707157884944652230750557344311883254094691747819895568287654179683,52,241,281
642,164588153891553437794686744737549130787091307652467466011742885193544618782977384085675223759593953656948576278669408273073838178812242299766384997483224124334009502497422735919487539995612921791083039690413917260865821923757766717835251581452069235895109157069594505143851864155063170296002342819664681853647,134449256160271761989859079210087493218900346853394975748987440738963001896245920177175961685520807583,32402270734625494639556038089631085865754983591668189155505973218090083456995266762699406766210514627263,37780240981036365119150401258034585594510997465803988185465470847648603532845103569786445233631346930543,52,241,281
643,103375368893979047397786467963569072084084377621406623468390781672839007100296445992777720031414385608228940207862025783800361410679971554570986992532592177168563236931591331391934517258153789024383165946486051541980410039481487031059121772410434605298523372528187694759725388910758840474063720009212419495587,115141328654923751884411680369231098918829324325572017756230530462736845940351204844979961921147623403,27749060205836624204143214968984694839437867162462856279251557841519579871624640367640170822996577239883,32354713352033574279519682183753938796191040135485736989500779060029053709238688561439369299842482175963,52,241,281
644,92533113303408603074798712217010184557282710792940862810915799357970779444801150606220956497587869773399343715039877634604467213643822968917520518447797121838129888002380185146376929661571267333563891131330536551302574196235083774958248857824933728232614097614011791949350113882313795028516304589354304311727,110966342219106031447302868584770045771810491370012436642810133078596915418929664929354422028375228223,26742888474804553578799991328929581031006328420172997230917242071941856615962049247974415708838430001503,31181542163568794836692106072320382861878748074973494696629647395085733232719235845148592589973439130383,52,241,281
645,159549502813157787281288269857947983539588595950078941717597180408091830198034959429760305034199035691968987081742758270553616715501237688994430160153641580261281690493990748290926595289064173266004376388822252062152692659529725801609188763595481820889077111915636909653442495467451936386624580289597564278307,133063016403182330833533720036680126072791533780943514387398765840984824901518547938775296973612345963,32068186953166941730881626528839910383542759641207386967363102567677342801265970053244846570640575376843,37390707609294234964222975330307115426454420992445127542859053201316735797326711970795858449585069215323,52,241,281
646,96316631035227684048989249990067092171751859590037774187137269431470194416937192337872033344604803552330700489619930438629136763433024445415936603333840774578893412895771742082046857249720077876062414237090633652099867102306544241687278456101979363635613064092231077322261696264832290212936537306069181612903,112458591622940897115840695433479078325817697791807434404954376928138652782377817454158581473974254247,27102520581128756204917607599468457876522065167825591691594004839681415320553054006452218135227795273287,31600864246046392089551235416807621009554773079497889067792179916806961431848166704618561394186765443127,52,241,281
647,114203658454114877422433228286498858062690663240031530967561547390639410874853858336828529307029085981686573666952163971660555768781300130450757091746682984809753109040363555335344874678277719637389871859706379644706243486442826708248349968240922131156051088073263362531509999407239944144735026405858914002823,119028844612803975870194275076448331640041394494645455254014287725199075950998693678475015539754553607,28685951551685758184716820293424047925249976073209554716217443341772977304190685176512478745080847419047,33447105336197917219524591296481981190851631852995372926378014850780940342230632923651479366671029563287,52,241,281
648,119449008613690852228585680536154608384795603898257718487331967445557845901388444191160349046263521529120807865389496277790084041013733413049547491805201954759544730041370798978715290803065471663829363311547821295783918645803068511481429073560917044864474751499348892173957852470205611730849176025988132542707,120823959100071670081674394367655513520650422178995343651336524101714188724235564037117092258511843163,29118574143117272489683529042604978758476751745137877819972102308513119482540770932945219234301354202043,33951532507120139292950504817311199299302768632297691566025563272581687031510193494429902924641827928523,52,241,281
649,106996178348575657443465734864330663213593335371276590127588502488941623605582633317866893125095216807065272589735487090210763829854161737866051486902547626629736688042069667816881450701848239197979032295660725859606937263814047802167186503772160591566767124573940204073109022504987555708640736641205319056327,116470239316354810592465240477032342733600972753242198252750022913485549806104603424239549458776046023,28069327675241509352784122954964794598797834433531369778912755522150017503271209425241731419565027091303,32728137247895701776482732574046088308141873343661057709022756438689439495515393562211313397916068932183,52,241,281
650,119623799211685428368844403437872992214072508782810829771105236691107356593988508176998639391596537455799281164795031857802128266401572450293508922384680563120928397274197946937203838356999372074820029336071716930205018257425981949167434765318225785784129042541273735038558920430577378975067680655875347495027,120882864568136546525721996128950027829870920134608630083639857122343869073732199588468925095028380123,29132770360920907712699001067076956706998891752440679850157205566484872446769460100821010947901839609403,33968084943646369573727880912234957820193728557825025053502799851378627209718748084359767951702974814283,52,241,281
651,102462348836360777360949250561157182333658168038731537320359638944927550956125808438601439962599408185948284846512722371602110189675875924425058740039601998512786439135274331054352569776736855939564821011600274128348294389870117487359872605568662913017240286580091790287562413602927619266018148907565993359007,114801346425793961347062968299914230486559165656766194767324656055685601285742920246216471694863970063,27667124488616344684642175360279329547260758923280652938925242109420229909864043779338169678462216784943,32259178345648103138524694092275898766723125549551300729618228351647653961293760589186828546256775587423,52,241,281
652,118102819895074202213526243955778417284748745504683107179083178910991204170549519133002983310302109860002961474450654487588858839048074648766020799104584045918506292337146192127276031461911496678260570805410191586521051996416750691025086708749240453981496631931133447473987664631555240535677393549110736785067,120368348416419427586879344473143457287432880025092873004639391987222760384179959057732783694392407043,29008771968357082048437922018027573206271324086047382394118093468920685252587370132913600870348570097123,33823505905013859151913095796953311497768639287051097314303669148409595667954568495222912218124266378803,52,241,281
653,151486650665787980443662071341672033988413431504882927065616658276167973455206321191583776517096094719483308006020645358832047755892940536054536884608680835282135310339780079059832340989714251851339311296345553600188378775068907240591683572155739668198535383472641065352964521929590752933649538359848974508727,130782710416231499826716165958708814066633713011646414353955432992695116175088045358874448013031299223,31518633210311791458238595996048824190058724835806785859303259351239522998196218931488741971140543112503,36749941626961051451307242634397176752724073356272642433461476670947327645199740745843719891661795081383,52,241,281
654,117210198024398956889066432168149381835685582627744526334640998146296632273076869401322937794932356694130557482734685601813649027292970782529461068381215565132732740421753215232298923038963323315336146404020979894114939012696745276050922470698145555480424737043198020329282247511506034878574514442280657084287,120064332958279772187598804940404105788874220184091503454525598026457688355768222066658996899106435503,28935504242945425097211311990637389495118687064366052332540669124376302893740141518064818252684650955983,33738077561276615984715264188253553726673655871729712470721693045434610427970870400731178128648908376063,52,241,281
655,109474106886989685710958566916011792607002751303041862449854919950120314712188467938537590363493136374135912909639916075011190827669348280095140285911276477429596160922406138284556875909606962643603831228781606639298025310086901929437488678351499267428550139423122063081040342441388315759752464063374270660387,117362499290989960394495955323185405555936559956357229902955347430919871204369952323088333224931261803,28284362329128580455073525232887682738980710949482092406612238730851688960253158509864288307208434094283,32978862300768178870853363445815098961218173347736381602730452628088483808427956602787821636205684566363,52,241,281
656,100217851565426681258023224761090318667838139763064127949070514186300168632235117112018580079886296002122563988687136853924595437003060093810589596721186298023092822287084666943106295792672711219527999742595037030557974538038025234588927497359785792618962175949039508940990604900574280722186277605063166753347,113956886554695362127798571723231118264324366071334965478646103399855435885265446861324406717433140683,27463609659681582272799455785298699501702172223191726680353710919365160048348972693579182018901386904363,32021885121869396757911398654227944232275146866045125299499555055359377483759590568032158287598712531643,52,241,281
657,95612774282478713207144010284524388469709319464622072915984267572286201303987009830108984493612062449316948896357295362731349150424289254201576937722402876692168400436045908855042408061304334580544089710239618686871755021359181893116245181864118196358759977218105516673143056148652155450040382368299517556283,112183982281710023576080307343293706029130188310616822067452230819634019577859346725321706564407323187,27036339729892115681835354069733783153020375382858654118255987627531798718264102560802531282022164887827,31523699021160516624878566363465531394185582915283327000954076860317159501378476429815399544598457815267,52,241,281
658,102216468412338153484097362399391795975722457570132510802788235101846228066168895814304318609399868526554937929782800920080699736313953786299463483147925692538613810361657865447715275083994933693824231127168136371110203812511406952081037183632043592090413354230361876586958311695056805815116886556859739233247,114709442705552562298191825939219154377300120134058786354898014264088838351406971484784039941741938383,27644975692038167513864230051351816204929328952308167511530421437645410042689080127832953625959807150063,32233353400260270005791903088920582380021333757670518965726342008208963576745358987224315223629484685343,52,241,281
659,164758391912752175726713013243378903752559296191635114733601777073346593822952381500704316269626816670383604762871640124736806951296870077731494148177000082906198545997313991379850329948413110625349955753559723107414293850510736657860868321891836709129917903950728539937783286983758516482136691933557490094683,134495595032893448217219265036107289794526481200586002840428435939819666684394198406168562383609578387,32413438402927321020349842873701856840480881969341226684543253061496539670939001815886623534449908391027,37793262204243058949038613475146148432261941217364666798160390499089326338314769752133366029794291526467,52,241,281
660,168649930678810033694745872433588494807843743297569197991304033222202297808556976138177518859933370476336928445683317881981604789372425906038228282509708190869979398397095799716812552994670468042909729946910783672254782655526950291106898244923409061913587174482379212125254370569552214306276237280125289489507,135546279508987726366552230352847508327819650288512416251399826442328058284267579206007679299532491563,32666653361666042054339087515036249507004535719531492316587358172601062046508486588647850711187330466443,38088504542025551109001176729150149840117321731071988966643351230294184377879189756888157883168630128923,52,241,281
661,96708940997309256985347118724547120144226717298404668869016748820084143171543578707383993120288998664349816267738636036074130491635769972149970517678856868222870588175928554657743668275629649935728930350590445613299218067115405702191085029757185049334106612225747498794443199514241825513931753820580197836603,112611070865105509665316298634939633558789211575555813700801792100694696880998290563832611233777239347,27139268078490427829341227971020451687668199989708951101893231896267421948320588025883659307340314682387,31643710913094648215953879916418037030019768452731183649925303580295209823560519648436963756691404256227,52,241,281
662,103143644348862391001351952212869065572833717186478025059940715140914179583698962670342199845627508540752286051548386633434535411805240383747741347648033034991558069295581833054709260413776505425279990812221634196324682496808795688355876308877138134799957193643642951203496497212224632537778932098432370315423,115055231315010749565775838126728510702774591090271887216755834044906360739365810259270924460697435407,27728310746917590645351976988541571079368676452755524819238156004822432938187160272484292795028081932847,32330519999518020627983010513610711507479660096366400307908389366618687367761792682855129773455979349087,52,241,281
663,178025027364354675861667143399633960821054499275368384637518368356748720937508089550128179084621856228152052324309779654314712209103580813727869422704110951358158155160571513274301626126086079975488582481719281931828467968570355168893100220475352450848124849949966993726863160928744032295068438164865176235863,138012757412191691615849552413495802639214733638435425125982333511821390835239239786032540912030123127,33261074536338197679419742131652488436050750806862937455361742376348955191292656788433842359799259673367,38781584832825865344053724228192320541619340152400354460401035716821810824702226379875143996280464598407,52,241,281
664,159641907475831393367446104752823555985716889331918629477434700390795699927171056012318939784262091833917378186944790901432870214275349063593964114971679341552776703140771623334713722133090128068943696214550450469493889443077516802958391781044189572759410755837719440289328891374524222439458891983305063189627,133088699696825963772321408750538880185601324485454004564374412188987463178881553906243571292904967923,32074376626935057269129459508879870124729919200994415100014233337545978626110454491404700681590097269203,37397924614808095820022315858901425332153972180412575282589209825105477153265716647654443533306295986083,52,241,281
665,109587646363487626351931744749292255818848070830566422438020168095699184019231646675345108746612296471685614616148689219535919516036622772909927353830099455404281242656709407585336507331084777878996140338363091298707329186733512829467298885025084106194555475767528985769959188543954262371489222153641541701007,117403058874912472917835895810153808168571911021843698488071932447185107371969314964672669979311716063,28294137188853905973198450890247067768625830556264331335625335719771610876644604906486113465014123570943,32990259543850404889911886722653220095368706997138079275148213017659015171523377505073020264186592213423,52,241,281
666,123388889218789908595682700568138484229921973119609547945954899234380331607244522623955480731006533321694269990656807511543968716827639025347035142408142273172305972161531278433809158338702188721165372287349545201253975707631801293936201033141564864283682728120107864811871075091873506790268204341360834155063,122138026209485901008273635348720382381215136255273858234053921080098952865931209118170652335686696727,29435264316486102142993946119041612153872847837520999834406994980303847640689421397479127212900493910967,34320785364865538183324891532990427449121453287731954163769151823507805755326669762205953306327961780007,52,241,281
667,90682002105479615172971804589683068898254073098696872577309307959418026171262796529745178382952438153230361550827606153655477572871396567114576364877772872215451220475014083930584111790285207744920628932297460810590878857771007415779556066618442719117642189567088925572764189249072879774963324414488711130423,110221397339484066328226476471312064230376484147290810363657383245720268005369215056624465780670480407,26563356758815659985102580829586207479520732679497085297641429362218584589293980828646496253141585777847,30972212652395022638231639888438690048735792045388717712187724692047395309508749430911474884368404994087,52,241,281
668,107974699136695326094704003864348071785910945299556324669876403322807245504599841915032530678617576638455335670360292339824588144556538466399554687236036031227291934095068066245028990263147422417710956723531399707607962955881360544304750550179982002626943737520705588183982644206499079565664213111106051507923,116824217305850023003066999000450213975912797271298904910708151236922119972210418237171609292543462907,28154636370709855543739146759108501568194984142383036083480664448098230913302710795158357839502974560347,32827605062943856463861826719126510127231496033234992279908990497575115712191127524645222211204713076587,52,241,281
669,114513292698363666922954793438338800668452833446366390976586518717445887109786581660114361000000873005620077838704564934364673872871218928907264746001738984754847745959138585312019312428881397796727212176550714496977136515452729679391044434720843243367776521963190805887683509363408548712891537935015505740543,119136319711517318608760947277193092939115799431678483723658329183298419061391635441040767154494622767,28711853050475673784711388293803535398326907663034514577401657333174918993795384141290824884233204086607,33477305838936366529061826184891259115891539640301653926347990500506855756251049558932455570412988997247,52,241,281
670,178693839273522467559236306499021516048275936948732941139022002127640346228636527253051880153326454843585797922240029798162457805548498411594475465158674618971976407377545369131032408356586314345263592919573978303591815500160036386152434028586323544457727586156811336311537300382885675513362830759737640764707,138185372140494776076366154445059408683839606633197099712334592523789481000886619693054392922911629163,33302674685859241034404243221259317492805345198600501030672636798233264921213675346026108694421702628043,38830089571479032077458889399061693840158929463928385019166020499184844161249140133748284411338167794523,52,241,281
671,152448233486008916429411267047407615584507186597252211715255009363720658802830169112936974190865191794330178135677843965171479020474601352208557132531455763631839626975035263068445381714560937763796512111000754222729844608986140732907637940799482981723656853708979146362559988051520614419475463316022161367823,131058847513999147870175884785856429310883851171971335387635497040950123732943534095778950587625248607,31585182250873794636712388233391399463923008132445091828420154786868979819639391717082727091617684914047,36827536151433760551519423624825656636358362179323945243925574668506984768957133080913885115122694858287,52,241,281
672,130667819401662495039313498025725094672569244767877504072839985615878511790586118986319631703768442092345056023639541252464878378534667371713900392270522685746943913459570720414520326469895988350118121858013227607646893140265568095359090047351045784014912263288082764165734878513506857457450253829377992026827,124494001711370956430630083055745540495360771539395447185712503496233077452397883033146006615669127523,30003054412440400499781850016434675259381945940994302771756713342592171666027889810988187594376259732803,34982814480895238757007053338664496879196376802570120659185213482441494764123805132314027859003024833683,52,241,281
673,117620306680410495552620994943115951955740355021403502850786426607279863167055030791560163536120521629663839498582578354691549045188639797187475794784242534246171211708802067481743799110835188839900007132535531489887314505995369773828313501829627459416759179302457926500258031053415406047799335253977061155847,120204201633593243059052987662735297375071348004496524924795573473794534586035589931580877256680898183,28969212593695971577231770026719206667392194869083662506875733207184482835234577173510991418860096461863,33777380659039701299593889533228618562395048789263523503867556146136264218676000770774226509127332389143,52,241,281
674,109342518424338311720696214657182196063424307300776783605452829547074029987795440525366435817517126706415885690144700910911093907430954821707131606396726381515601085004585202237619814561598200155666096583160696587119096939746971219928988127234563877155332549148719153825033378484712275624285267322643607099307,117315456986732115464776252565362994326415777618890708492223436477013003033380720794189957690207368963,28273025133802439827011076868252481632666202406152660746625848190960133731044753711399779803339975919843,32965643413271724445602126970867001405722833510908289086314785650040653852379982543167378110948270678323,52,241,281
675,110634203445002255903304219437151181469723056557590522597854459050088803827658784949031631911573392197589285865014125597479245581536036737912870391205505108426529276672939334537847010101104692535982188548935484471650657160946557052892809627698391016163143270255340939606279667108652422771755993676647392201623,117775606747519596310161716284641131086784467880356465972080525767288165727949334558011914666953502007,28383921226152222710748973624598512591915056759165908299271406709916447940435789628480871434735793983447,33094945496053006563155442275984157835386435474380166938154627740607974569553763010801348021413934063687,52,241,281
676,159553136619947729768990850070167640429342134237262108030916389601446138693401495964811893932903707109507825298920650448784340285019728475329648007866901846746975413556392036287140317767347373104158154106923470854597586586614549088953915136931710256822102081407827691268678703993375955149622693653646776068643,133064026584167305764522338123593386541800302461414947891627621960827122530868856411557593028238313067,32068430406784320689249883487786006156573872893201002441882256892559336529939394395185379919805433448907,37390991470151012919830777012729741618245884991657600357547361770992421431174148651647683640934965971547,52,241,281
677,128915290091411896748103283384401225838674031147387787251824814689472220286370746139653759311656303401783211026932465902173245248510696106811561896587290599734085746631924305574658582360916888534172368317819200522279875285274872668169039991990006866636234995238880996997278834580001132720516956358422535263763,123934919564912690856071871041883529448702490905082131421931407414203339384691283721175704816745488827,29868315615143958496313320921093930597137300308124793672685469186823004791710599376803344860835662807067,34825712397740466130556195762769271775085399944328078929562725483391138367098250725650373053505482360107,52,241,281
678,146124182154127116052465206206658877262251053416201651732176189190938409370398501178479632797993932389400918177690921843204772498334536624914899311695645246177773895231819329306608936110782831826210915839531006893376159939942016597891956178147473839972406642640613174760914744204632508576850760943407458649287,129220944283610520139472354045232547416554835977579033568014390374642214485663348705008540851567330503,31142247572350135353612837324901043927389715470596547089891468080288773691044867037907058345227726650983,36311085343694556159191731486710345824051908909699708432612043695274462270471400986107399979290419871063,52,241,281
679,125175848988963942706306780640843613664291825844172635933029454561371129348439677693899424412927507298526940995703518872273400968104869144189055905422157480027347621174380421993489723842262666184247751421055417835658198863387201365990655243471931417985395508666536480404896837356089297822432915288377657069827,122724817340295795705516028737237841116516242323440632104665122963419122841257510059152084483200576523,29576680979011286765029362925674319709080414399949192337224294634184008604743059924255652360451338941803,34485673672623118593250004075163833353741064092886817621410899552720773518393360326621735739779362002683,52,241,281
680,124603485434822250243625741885515005958095141549413176016456640955981188711385348881538433502918732123642511892328134124393415645311231099786132487032342078589639993206147480849911579182784080985772598124014451907581688169167093888245439727388482216700677991437268626116256062103792984056558656674117705504727,122537479426476082446391841627239621624580586994704473149978367881726732987237094231856887807616927223,29531532541780735869580433832164748811523921465723778029144786659496142649924139709877509961635679460503,34433031718839779167436107497254333676507144945511956955143921374765211969413623479151785473940356549383,52,241,281
681,95727359964980635236263889481241550259619896525250967470477171819102469190941241151688535179978481956920904595254309259422131032503371668152535574639874045024431253069728086022272731177572080465958387397813830516994056747317174093119558648597543888231213786700736195355568797656757515177965950643832343884263,112228779456297361402335617128851422033182912623255370314552081455502773458660643147122389952347340327,27047135848967664097962883728053192709997081942204544245807051630776168403537214998456495978515709018567,31536287027219558554056308413207249591324398447134759058389134888996279341883640724341391576609602631607,52,241,281
682,101280850451513551997394299277031111068673446560636993969037209527702866395043612466605835679411059474652056903745323905432709989259373314844745134042767036867402689959752569375938689492313321131997702031094181945796267356806565785052365561537810351137931382280943677424973110654704361827101777800719868085947,114358379421770204320374464255495643871932203933188517395045942175908764686811863856738226150635970483,27560369440646619241210245885574450173135661147898432692206072064394012289521659189473912502303268886163,32134704617517427414025224455794275928012949305225973388007909751430362876994133743743441548328707705443,52,241,281
683,172965598862831360665295823712042080969737241163214573470156642565968287983249628907640493781026822574016663246537529810771267362291553193734077969037970101979928396176670018540378280507306159307281001306169913426310176653653618049533749195712817893217141658386699510587286287815721682227441765791720183989503,136692742659915192901796165272360510999315554214706409472338481673370429764611959496610822052251456047,32942950981039561489332875830638883150835048565744244682833574083282273573271482238683208114592600907087,38410660687436169205404722441533303590807670734332501061727113350217090763855960618547640996682659148927,52,241,281
684,139114070300362423939376548594610038346088885851209119881655139419842643957364653754533216178478031729885029574417074595987832799789526915341547498835541165381329809425174733678768433645435299714508754028601444530389447599343942576583450747934860138185530433045860238683280300877828750992606683696617386491627,127120589569580018595108856479861201792047575731201217489248049126208509543633072490591553424703753923,30636062086268784481421234411646549631883465751219493414908779839416250800015570470232564375353604695203,35720885669051985225225588670840997703565368780467542114478701804464591181760893369856226512341754852083,52,241,281
685,139580455270127906756679521574917756183113324296003682479967559207525201975699635644107192782750674248714374599317820873106109874234068902600586875802939653466093039001040363414156216363210329857369788349983764058718895910344553197103529724401781345191312070666806833598603754737572201005131756203820061619327,127262489908948821226236346678583801191687332268053404463285933552236115538271424326400310143803855023,30670260068056665915522959549538696087196647076600870475651909986088903844723413262662474744656729060303,35760759664414618764572413416682048134864140367323006654183347328178348466254270235718487150408883261183,52,241,281
686,139276208106365000822488536147598190077933895537590122207622531284353795306585898759180935311444294158582744924466486278915052410813109132907134883890670489304741065442833682801395379920096300760170542509372347232884042633932195220834492378657256094198695621839846782049458407545926951960979890896548119990543,127169956853121627327711392929072804009779279450282429526055072249928052953665318576773239991517372767,30647959601602312185978445695906545766356806347518065515779272412232660761833341777002350837955686836607,35734757875727177279086901413069457926747977525529362696821475302229782879979954520073280437616381747247,52,241,281
687,98251759763547243535047701513019714987513875274075090526166612099410422285452134560679305644385129218406276778069833155948264196978997935358152800834346945034732176896974160091198097932393450860866844941536310901482117567341671750150347021127125044310198184886711502882850064848960659349162282709606399037027,113206750637373177750973397201029779258553320508730159059613573476507565250028349439470343596516686123,27282826903606935837984588725448176801311350242603968333366871207838323225256832214912352806760521355403,31811096929101862948023524613489367971653483062953174695751414146898625835257966192491166550621188800283,52,241,281
688,125337208144331243628966867407413004651022120302928314234020608444763035548425623129303406985241417984434968501085135927174903490343324436826344435464900894932824291501892274069150617025453401856340494360458823492730517744515461781011114781090565762348719676391412787569844201045473675449405958271342892594507,122777527907418694189922400213817472163619338388149613968885869167865319338921253191884683539198606563,29589384225687905299771298451530010791432260551544056966501494469455541960680022019244208732946864181443,34500485341984653067368194460082709677977034087070041525256929236170154734236872146919596074514808443923,52,241,281
689,116909357651389650289030665466295764729407462405452760282022985012252027751296190596259942919401937498206015118747444807445931968349260670449628786406240829383041485768592681452968713971039988700658085513721560266517210009842690299690755474506210882144159790154614892353898230896641551785543896822732483103707,119961522945760741390387664253605883216439466515661431470420034801143304921590436997780274950206086163,28910727029928338675083427085119017855161911430274404984371228387075536486103295316465046262999666765043,33709187947758768330698933655263253183819490090900862243188029779121268682966912796376257261007910211523,52,241,281
690,98508988183709260352813313502711975419971839557536509470778157391197713228027359224602833607035722552642068244285363446409628333464628812739533161708662802771428722086477922098134940134421589983862542369606691627199865794415708080702377859207650540581563896715843184360548345628806947379968659141182033198103,113305458345045218301121699307190659822524628905210335817682774381687497138223136837847498036056753847,27306615461155897610570329533032949017228435566155690932061548625986686810311775977921247026689677676887,31838833794957706342615197505320575410129420722364104364768859601254186695840701451435146948131947830727,52,241,281
691,127673964678811956283310857447165430889759843008542616057311274028211262386851913551923844120798224692003103616061541820903339691168410265325295964747714742184880485858501469580756370848848810716978740566719166309907590275338782494978317842502641639872554118556164849915010947549013909419558003678277686483607,123535846110778857433996769600162938037487464815789003979023151202157808501317171265170264725343799863,29772138912697704641593221473639268067034479020605149958944579439720031848817438274906033798807855766743,34713572757128858938953092257645785588533977613236710118105505487806344188870125125512844387821607761223,52,241,281
692,164572970789955458535448875360571164278551055036066665207073251824796161261171511479875200316846105729427576444147896240626747080980166820038944369113492534810503897637986172755763276182621410024679940728179321247939781150103983276685277678545340659618196481203464431013508051711482852327494296279866145365467,134445121760879340459712866128965956440585888816557616401882737063146826706323586802988195252083188243,32401274344371921050790800737080795502181199204790385552853739632218385236223984419520155055752048366323,37779079214807094669179315382239433759804634757452690208929049114744258304476927891639682865835375896003,52,241,281
693,104713761216375699919908565416218419957011637614855009605139290048288049704782356171050240902177865505439107677529567233301441126400393035178038432176111195824854188596790051466953491501715689353065196790852624389357482620483661983911245250569236251351128701038095511395648405534979950841154548206255638247527,115636107879384130772188741243708746814574937158401328571654980140141174424991599218530636013991987623,27868301998931575516097486639733807982312559855174720185768850213774023036422975411665883279372069016903,32493746314106940746985036289482157854895557341510773328635049419379670013422639380407108719931748521783,52,241,281
694,130282451113154332262709930007926700085660398229302806426262423836586986733581717789152915685658626730792339629829662209604514300699604057199552962177702503735982662622495854398358463906565555081000686812686383701651107247474551580507313086822326922846892319310831748640877738560837510840398211221766143634223,124371494420234659333491142465096108635222285968158987813728203556839274561580621005834341780079823807,29973530155276552899371365334088162181088570918326316063108497057198265169340929662406076368999237537247,34948389932085939272711011032692006526497462357052675575657625199471836151804154502639450040202430489487,52,241,281
