id,pp,p1,p2,p3,baseBound,k2,k3
429,76280400854761816547864604331598991033014424718494160274157008127752104756543,1479943801031758764101863,344826905640399792035733847,149474323904207635174288063,16,233,101
430,81054066883064251212917421210488722448923029248499595348602791065415488776823,1510193181862897564425583,351875011374055132511160607,152529511368152654006983783,16,233,101
431,63319206654365842068575569105352679765970319741919883430594424318944244180823,1390868452645015900221583,324072349466288704751628607,140477713717146605922379783,16,233,101
432,73119437847381241813051668634781959589188029364693551818293813287009883425343,1459212416188567553113063,339996492971936239875343447,147380454035045322864419263,16,233,101
433,84870512605885146493916522133293043928019578417998784730435875338068779572283,1533533179531431874456123,357313230830823626748276427,154886851132674619320068323,16,233,101
434,63464122353416528184765545051061794319977285192298383067431720657133845735743,1391928715999502122642663,324319390827883994575740247,140584800315949714386908863,16,233,101
435,62107972568695952383396318218917858956122345839340010175571144408364820940883,1381942646341269126447523,321992636597515706462272627,139576207280468181771199723,16,233,101
436,79133527601924146046131302882896415976764254245444963578992658458294466540463,1498169933643727876557943,349073594538988595238000487,151315163298016515532352143,16,233,101
437,80155663357051875203326334121322253163255433417004404929242463366887434785343,1504592777024121937753063,350570117046620411496463447,151963870479436315713059263,16,233,101
438,78338445379075119995754503930033178229212824161307035099129076542859350306843,1493135489133691911881563,347900568968150215468403947,150806684402502883100037763,16,233,101
439,84682657373083210371759578127513101349219794826208786868733533725832913425983,1532400885814649216872423,357049406394813267531274327,154772489467279570904114623,16,233,101
440,62284732020970927903180342229315766254260698403808087915195129969490448443523,1383252408724847409168883,322297811232889446336349507,139708493281209588326057083,16,233,101
441,81282386432088917830924395405557613607726980014106023036487008675248578394783,1511609863285544700383623,352205098145531915189383927,152672596191840014738745823,16,233,101
442,75793596342400860990651558198318607050641081603955954407027424590829053477983,1476788856298505264020423,344091803517551726516758327,149155674486149031666062623,16,233,101
443,66473729541523366211731187047724656213484316435950668585405228256010603874183,1413592558653869577744223,329367066166351611614403727,142772848424040827352166423,16,233,101
444,69679849891403349569200767125393370623567128156653639329698946863001822010523,1435963179030345201201883,334579420714070431880038507,145032281082064865321390083,16,233,101
445,61348405946369443880613143712204980960096424489854508397099157548312337995183,1376285906503352762223223,320674616215281193598010727,139004876556838628984545423,16,233,101
446,67026882617070090666903104505280037121885525398948861058889533287085439459003,1417502745570202310505403,330278139717857138347758667,143167777302590433361045603,16,233,101
447,65752710781288627730002633028140758809836442033388010725182803674359737991803,1408463042568410155012603,328171888918439566117936267,142254767299409425656272803,16,233,101
448,60368369221041672288960895186159300932249258730704973613159115320114006927563,1368917839206693536140843,318957856535159593920816187,138260701759876047150225043,16,233,101
449,84830435445540886432340415852530091309599029042381614882646047542204138907403,1533291755547823507777003,357256979042642877312041467,154862467310330174285477203,16,233,101
450,65049568635374452311306270788915000441464957307125666233759610886161179242923,1403424461814659607889483,326997899602815688638249307,141745870643280620396837683,16,233,101
451,82551381758499809381052520358286400958583247105618073221290333778335564862543,1519435785828399361595863,354028538098017051251835847,153463014368668335521182063,16,233,101
452,58213611826810825443329261039100310242795247369077644372897890093400984674003,1352432972183435947290403,315116882518740575718663667,136595730190527030676330603,16,233,101
453,68906666031665740804878522384452034136337785258483915417824036266226898011943,1430632151288709582486463,333337291250269332719345647,144493847280159667831132663,16,233,101
454,82173206534576647822714471155514344629462297837305531768233430191753450501223,1517112010230197008621183,353487098383635903008735407,153228313033249897870739383,16,233,101
455,74645868404665989056464594083315825697522942160861246082979512201511531434703,1469296666705369228239703,342346123342351030179850567,148398963337242292052209903,16,233,101
456,76925211539121480569469712877389332825060231440073560357128959564331608229243,1484102174683215840999163,345795806701189290952804747,149894319643004799940915363,16,233,101
457,76321006133200783101486734712090998899439554108143868281808690606455770632063,1480206353708802425586343,344888080414150965161617687,149500841724589044984220543,16,233,101
458,71640979317345605940795713957686231718049100087321693774461965990016469798363,1449310392443373709830043,337689321439306074390399787,146380349636780744692834243,16,233,101
459,81094786263309356622505519070876066186161099537635908880933037640593020582883,1510446032986385440005523,351933925685827807521286627,152555049331624929440557723,16,233,101
460,72139330255355611005813563423202835734560637797599208786160820288458534914083,1452663207623387893994323,338470527376249379300677027,146718983969962177293426523,16,233,101
461,83551762268543119409782232039467746883990738558457996360239641104597846688763,1525548806739241050219643,355452871970243164701176587,154080429480663346072183843,16,233,101
462,80052716728882391951741100208632579147942280768710991761523940660448083982103,1503948367944085963012303,350419969730972029381866367,151898785162352682264242503,16,233,101
463,68484228083615853436856993792752634459356168347309117106541883035414541310243,1427702620754595457518163,332654710635820741601731747,144197964696214141209334363,16,233,101
464,83794188986476578020337995818838132703361535986983872024298032611143633675523,1527022849747239961536883,355796323991106911038093507,154229307824471236115225083,16,233,101
465,66262500831062382249160600137061374673616843154471013870230483984289004012263,1412093679996725891846143,329017827439237132800151087,142621461679669315076460343,16,233,101
466,60995704402468377680769621779147634209363513840265899699701218355108104114823,1373643341808506135487583,320058898641381929568606607,138737977522659119684245783,16,233,101
467,79920880350393436711069027697219714833220394138661484926993433687691436368703,1503122312071265150505703,350227498712604780067828567,151815353519197780201075903,16,233,101
468,82236074785218794970440642170551832742771636899608899182934650879521946649083,1517498810538175318259323,353577222855394849154422027,153267379864355707144191523,16,233,101
469,78928713019755069443083140554426930986539451917014913237190337885880967595203,1496876288298089141729203,348772175173454770022904067,151184505118107003314649403,16,233,101
470,80717419106099979143666136548496741159421923633324678924248188185214067284543,1508099481989269870373863,351387179303499879797109847,152318047680916256907760063,16,233,101
471,67676612008796359801317451582565725192234517184661158737006796660868490661463,1422068243182998294636943,331341900661638602650407487,143628892561482827758331143,16,233,101
472,77286875151630945598460582851953411810834454353219178268302302757376213239783,1486424372932238572538623,346336878893211587401498927,150128861666156095826400823,16,233,101
473,58794664763214003929851118692831993692318243916794158840290842305198202754123,1356917805147963776538283,316161848599475559933419707,137048698319944341430366483,16,233,101
474,67682175569919995805483412808655618428262213218909268338950423804851668631643,1422107210592686281236763,331350980068095903528165547,143632828269861314404912963,16,233,101
475,58454316016491177116650505176950990744862166999346720148351832846842455763723,1354294441919673369608683,315550604967283895118822907,136783738633887010330476883,16,233,101
476,60345588032464778766447891440228205581377578933504022634528641661634654376663,1368745621539859571561743,318917729818787280173885887,138243307775525816727735943,16,233,101
477,76618173864719000269321203170409783814053423597440121955070433466932468989443,1482125003711277911758963,345335125864727753439838147,149694625374839069087655163,16,233,101
478,65070693061849447474948732365151690783268843678543803321607030485293861167803,1403576363043644740636603,327033292589169224568328267,141761212667408118804296803,16,233,101
479,70898915986200440627267870837931418890422502633971959516308824498104918406383,1444288988355591076532023,336519334286852720831961127,145873187823914698729734223,16,233,101
480,60683679956855691103130154239284337223708943401623831875000567894841879644243,1371297038656390183584163,319512210006938912775109747,138501000904295408542000363,16,233,101
481,60609721576644079772262983319043419979634226766695694735049154760860039518323,1370739721668407331134083,319382355148738908154241107,138444711888509140444542283,16,233,101
482,76446160737412186608970664469403096095895834086789203227732905693824099498023,1481015014735565307464383,345076498433386716639201007,149582516488292096053902583,16,233,101
483,69093899504759421435845201223937472555198024421460485452185067856383345149483,1431926752596450375998923,333638933354972937607748827,144624602012241487975891123,16,233,101
484,61790217944260523782261077356272226903837873354252010564226944478006982698063,1379581866922156464720343,321442574992862456279839687,139337768559137802936754543,16,233,101
485,73780029207882257747196192290376755620390083193102154781807232790973649540303,1463593625612866849014103,341017314767797975820285767,147822956186899551750424303,16,233,101
486,57936308537068863153695156921258707791620872525434150064985173568023070947963,1350282093840267007400443,314615727864782212724302987,136378491477866967747444643,16,233,101
487,58106366649562383183365188419559424112446552074999215722453356104917218155103,1351601946189604508239303,314923253462177850419757367,136511796565150055332169503,16,233,101
488,60368369221041672288960895186159300932249258730704973613159115320114006927563,1368917839206693536140843,318957856535159593920816187,138260701759876047150225043,16,233,101
489,61185415689242697308195998346873954665691053626265912226218100471399169469063,1375065988111679860149343,320390375230021407414796687,138881664799279665875083543,16,233,101
490,81094786263309356622505519070876066186161099537635908880933037640593020582883,1510446032986385440005523,351933925685827807521286627,152555049331624929440557723,16,233,101
491,70512528276508159127109718195703021787639433741005781044025065449992530660343,1441660493226838616878063,335906894921853397732588447,145607709815910700304684263,16,233,101
492,79862153273057549219766511417940671870707605033985071750840840158388822875243,1502754049482908929953163,350141693529517780679086747,151778158997773801925269363,16,233,101
493,60806330479873265775930919379446689945676666893424463468558852078443698596023,1372220280368451814766383,319727325325849272840567007,138594248317213633291404583,16,233,101
494,84370741389018999834224143701533912907227701807720907398690296430831641812863,1530517114074068732965543,356610487579258014780971287,154582228521480942029519743,16,233,101
495,75731649587720596450641826425171695488178444327386408279975337389561288364743,1476386415917361161413663,343998034908745150609383247,149115028007653477302779863,16,233,101
496,78268468487938568629892128444329097545829996656330912534268452473865589012963,1492690768769387997335443,347796949123267403379157987,150761767645708187730879643,16,233,101
497,70482646699532991687992035046422479102411273608574220342205419279865293228723,1441456817006487204143683,335859438362511518565477907,145587138517655207618511883,16,233,101
498,84870512605885146493916522133293043928019578417998784730435875338068779572283,1533533179531431874456123,357313230830823626748276427,154886851132674619320068323,16,233,101
499,68157718880339569280859907539464045837940040382871010569443160432163234436503,1425430073951970651277903,332125207230809161747751167,143968437469149035779068103,16,233,101
500,66525853866111983387191014554181445955821602436354876080342764931912648739543,1413961944210401831918863,329453133001023626837094847,142810156365250585023805063,16,233,101
501,61637041497775453624286869552381292170206523701024871331358044577713597140903,1378440940334741336093503,321176739097994731309785967,139222534973808874945443703,16,233,101
502,78268468487938568629892128444329097545829996656330912534268452473865589012963,1492690768769387997335443,347796949123267403379157987,150761767645708187730879643,16,233,101
503,81054066883064251212917421210488722448923029248499595348602791065415488776823,1510193181862897564425583,351875011374055132511160607,152529511368152654006983783,16,233,101
504,82417103742443875446807135089100021972609575981415957280802049910359592281583,1518611501034029873376823,353836479740928960496799527,153379761604437017211059023,16,233,101
505,78928713019755069443083140554426930986539451917014913237190337885880967595203,1496876288298089141729203,348772175173454770022904067,151184505118107003314649403,16,233,101
506,78875362758473291881999347566798175886606916029592224925314000108120680450343,1496538951234656271088063,348693575637674911163518447,151150434074700283379894263,16,233,101
507,76426961961782464900641520139535834923203380563948902349926609875257949373963,1480891023090907622174443,345047608380181475966644987,149569993332181669839618643,16,233,101
508,78268468487938568629892128444329097545829996656330912534268452473865589012963,1492690768769387997335443,347796949123267403379157987,150761767645708187730879643,16,233,101
509,77863747128718617909740345080058307844475352527454086306081324896006489260343,1490113451041556018278063,347196434092682552258788447,150501458555197157846084263,16,233,101
510,66970990015023399265238453467420007294873563650797250822329785440864907066003,1417108625349318186498403,330186309706391137454127667,143127971160281136836338603,16,233,101
511,80454937468063832278683615481452478794635008143530062427439395301980147916583,1506462998048796168741823,351005878545369507316844527,152152762802928413042924023,16,233,101
512,60683679956855691103130154239284337223708943401623831875000567894841879644243,1371297038656390183584163,319512210006938912775109747,138501000904295408542000363,16,233,101
513,76893079871726485789837058155470892023039081683542106985056759591618260713283,1483895509371023002915123,345747653683448359679223427,149873446446473323294427323,16,233,101
514,62274920566216948742961418201881969768585745075619141170676687082959483998363,1383179772244629135630043,322280886932998588601799787,139701156996707542698634243,16,233,101
515,63483450853228810937165763940951126206679036838828714948907920763891593271763,1392070009285251079236643,324352312163463501462137587,140599070937810359002900843,16,233,101
516,62413505348052595086406627204633248949648939631927365678105967919287793086263,1384205041318873119572143,322519774627297436860309087,139804709173206185076786343,16,233,101
517,78919818234973541994689814958919403952351627659519544740228397942488094367263,1496820056574967662491143,348759073181967465360436087,151178825714071733911605343,16,233,101
518,58859685583084993743537274676731952232256411452550106650409002830420447019903,1357417824465832958414503,316278353100539079310578967,137099200271049128799864703,16,233,101
519,70482646699532991687992035046422479102411273608574220342205419279865293228723,1441456817006487204143683,335859438362511518565477907,145587138517655207618511883,16,233,101
520,66262500831062382249160600137061374673616843154471013870230483984289004012263,1412093679996725891846143,329017827439237132800151087,142621461679669315076460343,16,233,101
521,76168443787846559244605308080296573764702341488304346292363594690194927927483,1479219406592063424020923,344658121735950777796874827,149401160065798405826113123,16,233,101
522,65070693061849447474948732365151690783268843678543803321607030485293861167803,1403576363043644740636603,327033292589169224568328267,141761212667408118804296803,16,233,101
523,63247394595550016051979217151277779033765278105033636191636405771785984455303,1390342446316506141099103,323949789991745930876090767,140424587077967120251009303,16,233,101
524,77709419070484006547396663649875441385198669618189271972171799499699247742383,1489128318145477972796023,346966898127896367661473127,150401960132693275252398223,16,233,101
525,78268468487938568629892128444329097545829996656330912534268452473865589012963,1492690768769387997335443,347796949123267403379157987,150761767645708187730879643,16,233,101
526,60683679956855691103130154239284337223708943401623831875000567894841879644243,1371297038656390183584163,319512210006938912775109747,138501000904295408542000363,16,233,101
527,66875246236414558525855284354171737367687958436272361911937952420512754942643,1416432989311621506525763,330028886509607811020502547,143059731920473772159101963,16,233,101
528,60694102390881930278763511455149007688589269421642956721348983669669090541323,1371375541008101974511083,319530501054887760061082107,138508929641818299425619283,16,233,101
529,74050922886195536213456858119516222915326090529834884163707797582476304199883,1465382700563843589588523,341434169231375556374125627,148003652756948202548440723,16,233,101
530,68484228083615853436856993792752634459356168347309117106541883035414541310243,1427702620754595457518163,332654710635820741601731747,144197964696214141209334363,16,233,101
531,76925211539121480569469712877389332825060231440073560357128959564331608229243,1484102174683215840999163,345795806701189290952804747,149894319643004799940915363,16,233,101
532,60683679956855691103130154239284337223708943401623831875000567894841879644243,1371297038656390183584163,319512210006938912775109747,138501000904295408542000363,16,233,101
533,76280400854761816547864604331598991033014424718494160274157008127752104756543,1479943801031758764101863,344826905640399792035733847,149474323904207635174288063,16,233,101
534,76271984315447483867727534219357126022707807520847295424211602870559544114583,1479889368249586277343823,344814222802153602621110527,149468826193208214011726023,16,233,101
535,63464122353416528184765545051061794319977285192298383067431720657133845735743,1391928715999502122642663,324319390827883994575740247,140584800315949714386908863,16,233,101
536,68691492626567297259057670952731885976545588767582583096191838725601572725443,1429141463529580377622963,332989961002392227986150147,144343287816487618139919163,16,233,101
537,80052716728882391951741100208632579147942280768710991761523940660448083982103,1503948367944085963012303,350419969730972029381866367,151898785162352682264242503,16,233,101
538,80378502431202357788041066753093281290025394330003989294526799138287428509863,1505985782512154531668543,350894687325332005878770287,152104564033727607698522743,16,233,101
539,84830435445540886432340415852530091309599029042381614882646047542204138907403,1533291755547823507777003,357256979042642877312041467,154862467310330174285477203,16,233,101
540,84483504780218629588378283390120289366431588822202421592046862725379716825643,1531198667362103609442763,356769289495370141000163547,154651065403572464553718963,16,233,101
541,84830435445540886432340415852530091309599029042381614882646047542204138907403,1533291755547823507777003,357256979042642877312041467,154862467310330174285477203,16,233,101
542,82894943001457154329452787746362601386791367106328743899797408764260621003083,1521540724305193764305323,354518988763110147083140027,153675613154824570194837523,16,233,101
543,70898915986200440627267870837931418890422502633971959516308824498104918406383,1444288988355591076532023,336519334286852720831961127,145873187823914698729734223,16,233,101
544,71828179518800708591972960147615219287743035702740451785853621070820600329163,1450571659516553379859243,337983196667356937507203387,146507737611171891365783443,16,233,101
545,60995704402468377680769621779147634209363513840265899699701218355108104114823,1373643341808506135487583,320058898641381929568606607,138737977522659119684245783,16,233,101
546,64850866403107228661220861664608547808812123680324999911076835856541308977183,1401994024464780882441223,326664607700293945608804727,141601396470942869126563423,16,233,101
547,75004682510441088870009693734359745954461204058355371434461493427419970763043,1471647151255793811745363,342893786242599958136669347,148636362276835174986281563,16,233,101
548,74907885487906817182561186109544683198688849373143950982877739767221808718743,1471013802414237067459663,342746215962517236718101247,148572394043837943813425863,16,233,101
549,67864312847963217986466256778615449455432505355859121612557869980144667772823,1423381729993521134229583,331647943088490424275492607,143761554729345634557187783,16,233,101
550,83551762268543119409782232039467746883990738558457996360239641104597846688763,1525548806739241050219643,355452871970243164701176587,154080429480663346072183843,16,233,101
551,66262500831062382249160600137061374673616843154471013870230483984289004012263,1412093679996725891846143,329017827439237132800151087,142621461679669315076460343,16,233,101
552,68906666031665740804878522384452034136337785258483915417824036266226898011943,1430632151288709582486463,333337291250269332719345647,144493847280159667831132663,16,233,101
553,69009185873317741283642875573159632036673977835197674500049323734671160823963,1431341301371083300724443,333502523219462409068794987,144565471438479413373168643,16,233,101
554,84557301179386568394212455221660196611105069952253648416361343433800804295063,1531644371973681608523343,356873138669867814785938687,154696081569341842460857543,16,233,101
555,68101133021662568609053110529423222404937376858612320450321049173807641904003,1425035491514104044060403,332033269522786242266073667,143928584642924508450100603,16,233,101
556,81282386432088917830924395405557613607726980014106023036487008675248578394783,1511609863285544700383623,352205098145531915189383927,152672596191840014738745823,16,233,101
557,65043827740693859335683749208906687685280321987862040780443028555768504253383,1403383174586951336885023,326988279678759661494210127,141741700633282085025387223,16,233,101
558,59304732653660547818554659390417705787747218012233885011493334779525099296723,1360830452213282032475683,317073495365694713566833907,137443875673541485280043883,16,233,101
559,72152688627622163067450857626918282725936882290468187545859028825677369840763,1452752867536482253467643,338491418136000365057960587,146728039621184707600231843,16,233,101
560,62816572916558669899957063236000464130375132891899995630543005945574288049623,1387178390388286295392783,323212564960470706826518207,140105017429216915834670983,16,233,101
561,78268468487938568629892128444329097545829996656330912534268452473865589012963,1492690768769387997335443,347796949123267403379157987,150761767645708187730879643,16,233,101
562,67163258068766772325150790205656025287887992097889258706730578445740766997623,1418463462676607598844783,330501986803649570530834207,143264809730337367483322983,16,233,101
563,76085867092985368833218197091937479944944855655755183493502292443395264790323,1478684656626403067462083,344533524993951914718665107,149347150319266709813670283,16,233,101
564,64850866403107228661220861664608547808812123680324999911076835856541308977183,1401994024464780882441223,326664607700293945608804727,141601396470942869126563423,16,233,101
565,82372137808179108165773508411994086105045277622050703150090472635391900843943,1518335271124337974854463,353772118171970748141089647,153351862383558135460300663,16,233,101
566,68594705492284409884490782110362181465047548676721206948712854910024551216623,1428469922225252866825783,332833491878483917970407207,144275462144750539549403983,16,233,101
567,67676612008796359801317451582565725192234517184661158737006796660868490661463,1422068243182998294636943,331341900661638602650407487,143628892561482827758331143,16,233,101
568,80717419106099979143666136548496741159421923633324678924248188185214067284543,1508099481989269870373863,351387179303499879797109847,152318047680916256907760063,16,233,101
569,63319206654365842068575569105352679765970319741919883430594424318944244180823,1390868452645015900221583,324072349466288704751628607,140477713717146605922379783,16,233,101
570,82931014860978545084225379103178409507431018771210463887068189616354614416403,1521761392547557543468003,354570404463580907628044467,153697900647303311890268203,16,233,101
571,77369350631563098180275553210222222765069641953936311223650091954516168856203,1486952923138639939268203,346460031091303105849491067,150182245237002633866088403,16,233,101
572,73119437847381241813051668634781959589188029364693551818293813287009883425343,1459212416188567553113063,339996492971936239875343447,147380454035045322864419263,16,233,101
573,67026882617070090666903104505280037121885525398948861058889533287085439459003,1417502745570202310505403,330278139717857138347758667,143167777302590433361045603,16,233,101
574,70863233750218951538094158149145471109864427412930969064246017750152129105663,1444046652217096734632743,336462869966583539169428887,145848711873926770197906943,16,233,101
575,78928713019755069443083140554426930986539451917014913237190337885880967595203,1496876288298089141729203,348772175173454770022904067,151184505118107003314649403,16,233,101
576,72915236091775823381721232396143596199623215008311172021745287329070195340903,1457852761526806497893503,339679693435745914009185967,147243128914207456287243703,16,233,101
577,66063845791209225090964605138682692672984031372637978451134044755618620847223,1410681114703633855075183,328688699725946688232517407,142478792585067019362593383,16,233,101
578,58019025728288565830507645842401332693893857637955231256323624670655108019683,1350924399342712582648723,314765385046852031757152227,136443364333613970847520923,16,233,101
579,66021068008040178354101144268787976049277894464328966409862791097854039496163,1410376566682008965092243,328617740036908088866492387,142448033234882905474316443,16,233,101
580,79862153273057549219766511417940671870707605033985071750840840158388822875243,1502754049482908929953163,350141693529517780679086747,151778158997773801925269363,16,233,101
581,75793596342400860990651558198318607050641081603955954407027424590829053477983,1476788856298505264020423,344091803517551726516758327,149155674486149031666062623,16,233,101
582,84483504780218629588378283390120289366431588822202421592046862725379716825643,1531198667362103609442763,356769289495370141000163547,154651065403572464553718963,16,233,101
583,70512528276508159127109718195703021787639433741005781044025065449992530660343,1441660493226838616878063,335906894921853397732588447,145607709815910700304684263,16,233,101
584,80310368242357809246525266609817060405565848085888676297384714230990879441483,1505560137499116872906923,350795512037294231387312827,152061573887410804163599123,16,233,101
585,66821562206758789603618846184732419221864234360947521985060362272824328045883,1416053874512417877342523,329940552761393365420807627,143021441325754205611594723,16,233,101
586,70693084610390156874844855718492492049365768468397042796123096071067337803963,1442889963021375359744443,336193361383980458820454987,145731886265158911334188643,16,233,101
587,84682657373083210371759578127513101349219794826208786868733533725832913425983,1532400885814649216872423,357049406394813267531274327,154772489467279570904114623,16,233,101
588,76085867092985368833218197091937479944944855655755183493502292443395264790323,1478684656626403067462083,344533524993951914718665107,149347150319266709813670283,16,233,101
589,72887656272609959047625945314456124907988141436696913755262428193010859351383,1457668929869854182587023,339636860659676024542776127,147224561916855272441289223,16,233,101
590,61790217944260523782261077356272226903837873354252010564226944478006982698063,1379581866922156464720343,321442574992862456279839687,139337768559137802936754543,16,233,101
591,62985945158206390227791899423151501213144458192677585554158571049204251743423,1388424020608175296538983,323502796801704844093582807,140230826081425704950437183,16,233,101
592,66963509098650140374511010769978745455412976141212746842664946427978259812163,1417055857895457975976243,330174014889641708402464387,143122641647441255573600443,16,233,101
593,84912635098858167548567430824248372039755729925675411436225804834833509851803,1533786842650501451152603,357372334337566838118556267,154912471107700646566412803,16,233,101
594,69683450204843530950611167682223280506895600713629882398888016510096754404863,1435987910371861994773543,334585183116643844782235287,145034778947558061472127743,16,233,101
595,72139330255355611005813563423202835734560637797599208786160820288458534914083,1452663207623387893994323,338470527376249379300677027,146718983969962177293426523,16,233,101
596,59685068621732579393670391807899560839003925427984451096591669714762065239023,1363733369787346615523383,317749875160451761416948007,137737070348522008167861583,16,233,101
597,68105750651317273675310502604180591955397578184600323976870152821519400700583,1425067699188836154357823,332040773910998823965372527,143931837618072451590140023,16,233,101
598,68349117810958602140356922308480007903707219854156510095036870843251366871443,1426763113520352639076963,332435805450242164904932147,144103074465555616546773163,16,233,101
599,76446160737412186608970664469403096095895834086789203227732905693824099498023,1481015014735565307464383,345076498433386716639201007,149582516488292096053902583,16,233,101
600,63247394595550016051979217151277779033765278105033636191636405771785984455303,1390342446316506141099103,323949789991745930876090767,140424587077967120251009303,16,233,101
601,65070693061849447474948732365151690783268843678543803321607030485293861167803,1403576363043644740636603,327033292589169224568328267,141761212667408118804296803,16,233,101
602,78925201825502990919337941954241427824839526011947484717679299289977792882643,1496854091469429432585763,348767003312377057792482547,151182263238412372691161963,16,233,101
603,65070693061849447474948732365151690783268843678543803321607030485293861167803,1403576363043644740636603,327033292589169224568328267,141761212667408118804296803,16,233,101
604,76168443787846559244605308080296573764702341488304346292363594690194927927483,1479219406592063424020923,344658121735950777796874827,149401160065798405826113123,16,233,101
605,71880652680645223222233097898630917676885277018197268111935790187276619328463,1450924805752818285369943,338065479740406660491196487,146543405381034646822364143,16,233,101
606,69317498083722217289550548805181761268778867776990930454246763455974965991963,1433469735061261073156443,333998448269273830045450987,144780443241187368388800643,16,233,101
607,68579663564900498421953554767962846102637182803517914964273982766691347391683,1428365499629370518476723,332809161413643330805076227,144264915462566422366148923,16,233,101
608,73464394396721646114799170201107599546381361133553865705513366755134831848743,1461503532321055352329663,340530323030805897092811247,147611856764426590585295863,16,233,101
609,83924816954056259026119522783216088706486027366642999960682412774595140994623,1527815937073054483447783,355981113338021694643333207,154309409644378502828225983,16,233,101
610,60806330479873265775930919379446689945676666893424463468558852078443698596023,1372220280368451814766383,319727325325849272840567007,138594248317213633291404583,16,233,101
611,58794664763214003929851118692831993692318243916794158840290842305198202754123,1356917805147963776538283,316161848599475559933419707,137048698319944341430366483,16,233,101
612,72243305121894033766676633151405869609368138430376329375071798215976285849543,1453360783437050350808863,338633062540832731738464847,146789439127142085431695063,16,233,101
613,80046183851082901581077027341332770572990763403412600841047149317296101867883,1503907455827734344720523,350410437207862102319881627,151894653038601168816772723,16,233,101
614,77843276763975346513249515313602135504748330072921069823150865699304829824543,1489982856079376091833863,347166005466494629397289847,150488268464016985275220063,16,233,101
615,60345588032464778766447891440228205581377578933504022634528641661634654376663,1368745621539859571561743,318917729818787280173885887,138243307775525816727735943,16,233,101
616,76280400854761816547864604331598991033014424718494160274157008127752104756543,1479943801031758764101863,344826905640399792035733847,149474323904207635174288063,16,233,101
617,61348405946369443880613143712204980960096424489854508397099157548312337995183,1376285906503352762223223,320674616215281193598010727,139004876556838628984545423,16,233,101
618,70397768309414723323286363888341604489968684947293477229702303398105727303403,1440877962091064592181003,335724565167218049978173467,145528674171197523810281203,16,233,101
619,78941498226443743350486571889738580373107216002834522191844257516119188937703,1496957107384703588136703,348791006020635936035851567,151192667845855062401806903,16,233,101
620,80454937468063832278683615481452478794635008143530062427439395301980147916583,1506462998048796168741823,351005878545369507316844527,152152762802928413042924023,16,233,101
621,69009185873317741283642875573159632036673977835197674500049323734671160823963,1431341301371083300724443,333502523219462409068794987,144565471438479413373168643,16,233,101
622,72884991614100701770398133803680626602861328287234350464888772501711960645863,1457651166289340674732543,339632721745416377212682287,147222767795223408147986743,16,233,101
623,61185415689242697308195998346873954665691053626265912226218100471399169469063,1375065988111679860149343,320390375230021407414796687,138881664799279665875083543,16,233,101
624,58441614025055001391189269046368683142699599355037765220307045516046237240963,1354196339767836018707443,315527747165905792358833987,136773830316551437889451643,16,233,101
625,68101133021662568609053110529423222404937376858612320450321049173807641904003,1425035491514104044060403,332033269522786242266073667,143928584642924508450100603,16,233,101
626,73464394396721646114799170201107599546381361133553865705513366755134831848743,1461503532321055352329663,340530323030805897092811247,147611856764426590585295863,16,233,101
627,71640979317345605940795713957686231718049100087321693774461965990016469798363,1449310392443373709830043,337689321439306074390399787,146380349636780744692834243,16,233,101
628,73780029207882257747196192290376755620390083193102154781807232790973649540303,1463593625612866849014103,341017314767797975820285767,147822956186899551750424303,16,233,101
629,74233779147556373852640579381328455876609634940988594150920764459625650259203,1466587880898591430265203,341714976249371803251792067,148125375970757734456785403,16,233,101
630,59937128217389450466777112397895813332376531195904731513332808672613678676083,1365650428381819151432323,318196549812963862283731027,137930693266563734294664523,16,233,101
631,74328211447659839126908530895208935366959910717850343013375199406133420701643,1467209496307359671166763,341859812639614803381855547,148188159127043326787842963,16,233,101
632,74439543367755465220282807819816536959051942078975512235718311613133348362043,1467941680220206564546363,342030411491308129539302347,148262109702240863019182563,16,233,101
633,74645868404665989056464594083315825697522942160861246082979512201511531434703,1469296666705369228239703,342346123342351030179850567,148398963337242292052209903,16,233,101
634,82146746961895445404595747070675894353453323138016152873842922990323788947063,1516949157290165990271343,353449153648608675733222687,153211864886306765017405543,16,233,101
635,62997826139256632004156880473550391395645185528146263719220201595565376628143,1388511314169447512390263,323523136201481270386931047,140239642731114198751416463,16,233,101
636,73464394396721646114799170201107599546381361133553865705513366755134831848743,1461503532321055352329663,340530323030805897092811247,147611856764426590585295863,16,233,101
637,59304732653660547818554659390417705787747218012233885011493334779525099296723,1360830452213282032475683,317073495365694713566833907,137443875673541485280043883,16,233,101
638,81472044926586534041863297965709463955421356362490978688160172281658399227623,1512784644078576890614783,352478822070308415513244207,152791249051936265952092983,16,233,101
639,81094786263309356622505519070876066186161099537635908880933037640593020582883,1510446032986385440005523,351933925685827807521286627,152555049331624929440557723,16,233,101
640,69336297448253014967791958488009613094035133229966054827298210992475358470303,1433599312176311724084103,334028639737080631711595767,144793530529807484132494303,16,233,101
641,58958217478812722744165225456767652746209011233155261118273078215801011103343,1358174847358718478235063,316454739434581405428769447,137175659583230566301741263,16,233,101
642,82146746961895445404595747070675894353453323138016152873842922990323788947063,1516949157290165990271343,353449153648608675733222687,153211864886306765017405543,16,233,101
643,83551762268543119409782232039467746883990738558457996360239641104597846688763,1525548806739241050219643,355452871970243164701176587,154080429480663346072183843,16,233,101
